,user_name,date,text,hashtags,Date,Time
221,Sheil Andes,2022-10-12 12:11:19+00:00,Let’s go!!! #TeamMarinaSummers #DragRacePhilippines,"['TeamMarinaSummers', 'DragRacePhilippines']",2022-10-12,12:11:19
222,/ A C E /,2022-10-12 12:11:19+00:00,"Here's your majesty! Call her Ms. @eva_lequeen 👸🏻✨

With or without a crown, you are our Drag Race Superstar!!! ✨

Sana may DRPH All Star with Eva, Marina, Viñas, and Brigs ♥️

#DragRacePH #TeamEvaLeQueen #TeamMarinaSummers #DragRacePHfinale #TeamThunderPuke https://t.co/KFFaWg9wyE",,2022-10-12,12:11:19
223,Ｊustín,2022-10-12 12:10:45+00:00,CROWDSOURCING: Kelan po ang start ng Marina Summers vs the World? #DragRacePH #TeamMarinaSummers @marinaxsummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,12:10:45
224,Tinola Holmes,2022-10-12 12:10:43+00:00,"⚠️ #DragRacePH SPOILER ⚠️
.
.
.
.

I was #TeamMarinaSummers all the way but GODDAMN Precious Paula Nicole killed both her lipsyncs!!!! 😱 DAZURV!!! 👏👏👏","['DragRacePH', 'TeamMarinaSummers']",2022-10-12,12:10:43
225,lors will see enha in mnl ✨,2022-10-12 12:09:55+00:00,"Finished strong mamicorn @marinaxsummers 🥳 I love you so muchhh! ❤️‍🔥

#TeamMarinaSummers #DragRacePHfinale","['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,12:09:55
226,Richmond,2022-10-12 12:09:04+00:00,"YOU WON OUR HEARTS, MARINA!!!!  #TeamMarinaSummers #DragRacePhilippines #DragRacePHfinale","['TeamMarinaSummers', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,12:09:04
227,Jed,2022-10-12 12:08:57+00:00,"We are #TeamMarinaSummers but Precious Paula Nicole's victory is well-deserved!

It was either Marina or Precious! Stoked they made it to the top 2.

#DragRacePH

@d4thwinchester",['TeamMarinaSummers'],2022-10-12,12:08:57
228,V,2022-10-12 12:08:55+00:00,Marina didn't win. And PPN crowned. STILL A WIN FOR ME 😍😍😍 torn between these two talaga ko CONGRATS KWEENZ #DragRacePhilippines #DragRacePHfinale #DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/tsYF9wYlKl,,2022-10-12,12:08:55
229,unhinged era,2022-10-12 12:07:57+00:00,Will forever be #TeamMarinaSummers ❤️,['TeamMarinaSummers'],2022-10-12,12:07:57
230,"amaya christa, amelia hiraya",2022-10-12 12:07:53+00:00,#TeamMarinaSummers 🫶🏻✨ Condragulations Precious!!!!! @PreciousPaulaN ✨💗 love love https://t.co/Td7leei9Sh,['TeamMarinaSummers'],2022-10-12,12:07:53
231,"Myka Villanueva, CPA",2022-10-12 12:07:15+00:00,I’m #TeamMarinaSummers but Precious Paula Nicole ATE THAT SONG!!!! I had goosebumps! 😭🤘🏻💖 #DragRacePH #DragRacePHFinale,"['TeamMarinaSummers', 'DragRacePH', 'DragRacePHFinale']",2022-10-12,12:07:15
232,saeropgae #TeamMarina #TeamEva,2022-10-12 12:07:00+00:00,"Congrats, PPN! First #DragRacePH winner ❤️ Pero still, #TeamMarinaSummers and #TeamEvaLeQueen talaga 😭🫶 https://t.co/aDN2oh1u83","['DragRacePH', 'TeamMarinaSummers', 'TeamEvaLeQueen']",2022-10-12,12:07:00
233,🌫️,2022-10-12 12:06:58+00:00,always and forever #TeamMarinaSummers !!! 🌅🌊✨ #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:06:58
234,j.sedigns @ STICKER CON MNL DAY 1 🫶🏻,2022-10-12 12:06:20+00:00,MY FILIPINA WINNAH! #TeamMarinaSummers #DragRacePhilippines #InDenial https://t.co/fSgGDyqKxN,"['TeamMarinaSummers', 'DragRacePhilippines', 'InDenial']",2022-10-12,12:06:20
235,WAYNE,2022-10-12 12:04:27+00:00,"Sisters, I'm more of #TeamMarinaSummers myself and let me tell y'all this; she wasn't ROBBED. PPN deserves that win. GV dapat sa result mga mare hindi rigged 'tong finale. Bash na lang ulit natin ang prod team dahil fucked up na naman yong audio #DragRacePHfinale #DragRacePH",['TeamMarinaSummers'],2022-10-12,12:04:27
236,Adriaan,2022-10-12 12:04:17+00:00,I like PPN but Marina not winning does not make sense with my fantasy #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:04:17
237,Nathan Geronimo,2022-10-12 12:04:15+00:00,She is not the filipina winner 😭🥺 #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:04:15
238,Cara,2022-10-12 12:04:14+00:00,#TeamMarinaSummers but still congrats PPN ☺️☺️,['TeamMarinaSummers'],2022-10-12,12:04:14
239,here4sumtea,2022-10-12 12:03:50+00:00,"@marinaxsummers still my filipina winnah!! galing mo sa lipsync mygahd!! THE ENERGY, THE MOVES, THE BODY!! GRABE WINNER!! thank you for giving us a good show! hope to see you in other franchise! love you miss marina!! #TeamMarinaSummers",,2022-10-12,12:03:50
240,summer ♡,2022-10-12 12:03:35+00:00,ate this finale up. #dragraceph #DragRacePhilippines #dragraceph #TeamMarinaSummers @marinaxsummers https://t.co/vLa8Bq1frs,"['dragraceph', 'DragRacePhilippines', 'dragraceph', 'TeamMarinaSummers']",2022-10-12,12:03:35
241,pam,2022-10-12 12:03:21+00:00,SHET #TeamMarinaSummers TALAGA FOR THE CROWN,['TeamMarinaSummers'],2022-10-12,12:03:21
242,jimbae,2022-10-12 12:03:13+00:00,"always my Filipina Winnaaaahhhh! @marinaxsummers

#DragRacePHfinale
#TeamMarinaSummers","['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,12:03:13
243,ᴛᴏᴍ,2022-10-12 12:02:44+00:00,Okay just send @marinaxsummers to the next VS The World season!!! #TeamMarinaSummers 👑,['TeamMarinaSummers'],2022-10-12,12:02:44
244,Ry 🌸 STREAM HOLD THE GIRL,2022-10-12 12:02:15+00:00,"Sirena by Gloc-9 as the finale lip sync is just so perfect! 
It was perfectly made for Marina and she ATE IT UP! MARINA YOU WILL ALWAYS BE MY FILIPINO WINNAH!
 #DragRacePHfinale #TeamMarinaSummers https://t.co/hQ5YUPqsoD",,2022-10-12,12:02:15
245,vee ღ,2022-10-12 12:02:10+00:00,My girl said imma have my own crown. #TeamMarinaSummers forever 💌 https://t.co/quL5xyZ36K,['TeamMarinaSummers'],2022-10-12,12:02:10
246,Vin,2022-10-12 12:01:52+00:00,Congratulations! @PreciousPaulaN #TeamMarinaSummers https://t.co/fgzuFcuJWF,['TeamMarinaSummers'],2022-10-12,12:01:52
247,ukiyo; PAGOD,2022-10-12 12:01:25+00:00,HUHUHUHUHUHUHU mixed feelings but #TeamMarinaSummers until the end!!! STILL THE BADDEST BITCH IN THE GAME!!! LOVE UUUUU @marinaxsummers https://t.co/6RJXWHLx5R,['TeamMarinaSummers'],2022-10-12,12:01:25
248,summer ♡,2022-10-12 12:01:12+00:00,"ladies and gentlemen, HER. #TeamMarinaSummers #DragRacePhilippines #dragraceph @marinaxsummers https://t.co/mNh2ugnUEW","['TeamMarinaSummers', 'DragRacePhilippines', 'dragraceph']",2022-10-12,12:01:12
249,Reym Aquino,2022-10-12 12:00:56+00:00,go go go for the win :) #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:00:56
250,Sam,2022-10-12 12:00:25+00:00,"I am #TeamMarinaSummers but deserve na deserve na deserve ni PPN @PreciousPaulaN yung crown. Nanlamon sa lip sync si Mother. 

She is indeed a lip sync assassin. #DragRacePhilippines #DragRacePHfinale",['TeamMarinaSummers'],2022-10-12,12:00:25
251,Vie 💋•,2022-10-12 12:00:07+00:00,you're still my baddest bitch @marinaxsummers 😍#TeamMarinaSummers #DragRacePhilippines https://t.co/vomfjEz3T5,"['TeamMarinaSummers', 'DragRacePhilippines']",2022-10-12,12:00:07
252,MA,2022-10-12 12:00:07+00:00,#DragRacePhilippines #TeamMarinaSummers pa rin. Baddest bitch alive!!!,"['DragRacePhilippines', 'TeamMarinaSummers']",2022-10-12,12:00:07
253,k,2022-10-12 11:59:56+00:00,"BOTH DESERVING TO WIN AAAAA LUV Y'ALL QUEENS 

#TeamEvaLeQueen
#TeamPreciousPaulaNicole 
#TeamMarinaSummers 
#TeamXilhouete","['TeamEvaLeQueen', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers', 'TeamXilhouete']",2022-10-12,11:59:56
254,"King | He, him, his",2022-10-12 11:59:46+00:00,Oh my god! That was one hell of a lip sync battle! Both of them deserve the crown! #DragRacePHfinale #TeamPreciousPaulaNicole #TeamMarinaSummers,['DragRacePHfinale'],2022-10-12,11:59:46
255,d r e i,2022-10-12 11:59:40+00:00,"SPOILER ALERT!!! 

i am #TeamMarinaSummers but congratulations to our first ever Philippines Drag Superstar Precious Paula Nicole! 🫶🇵🇭🎊",['TeamMarinaSummers'],2022-10-12,11:59:40
256,Dexter Gumangan,2022-10-12 11:59:01+00:00,"Making my wild guess before the show is over - this woman will win it! Marina Summers will take home the crown. Crown her now! 👑 Drag Race Philippines Season 1 WINNER!
#MarinaSummers #TeamMarinaSummers
#DragRacePhilippines
#DragRacePHfinale https://t.co/4Dgs4mQUxD",,2022-10-12,11:59:01
257,"ᴇᴢᴇᴋɪᴇʟ, SN",2022-10-12 11:58:58+00:00,"MARINAAAAA TANGINAAA! Even the final lipsync was inline with your brand but... 🥺🥺😭😭😭 #TeamMarinaSummers #TeamMarina

You're my filipina winnah! 🥺","['TeamMarinaSummers', 'TeamMarina']",2022-10-12,11:58:58
258,𝓡𝓮𝓷 💚,2022-10-12 11:58:50+00:00,"I'm always proud of my Filipina Winnah 
@marinaxsummers. Hope to see u perform live.
 Congrats @PreciousPaulaN :) 
#DragRacePH #TeamMarinaSummers",,2022-10-12,11:58:50
259,Maliboo Barney,2022-10-12 11:58:04+00:00,IN MY HEART #TeamMarinaSummers PERO CONGRATS #TeamPreciousPaulaNicole DASURB!!!!!,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:58:04
260,primo,2022-10-12 11:57:56+00:00,"i was rooting for #TeamMarinaSummers but yeah, #TeamPreciousPaulaNicole deserved it for her exceptional performance tonight. congrats queens! 🎉💖 #DragRacePhilippines","['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:57:56
261,Klarenz ,2022-10-12 11:57:54+00:00,"So proud of you, @marinaxsummers 
#TeamMarinaSummers",['TeamMarinaSummers'],2022-10-12,11:57:54
262,Raizza F. Videña,2022-10-12 11:57:37+00:00,Let’s gooo! #TeamMarinaSummers https://t.co/oYUe5Zz0Uk,['TeamMarinaSummers'],2022-10-12,11:57:37
263,summer ♡,2022-10-12 11:57:35+00:00,forever my filipino winner. i am so proud of you @marinaxsummers ❤️ #DragRaceFinale #DragRacePhilippines forever #TeamMarinaSummers https://t.co/UKb3RdhZKU,"['DragRaceFinale', 'DragRacePhilippines']",2022-10-12,11:57:35
264,vin,2022-10-12 11:57:13+00:00,MARINA! Honey you will always be a superstar! #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:57:13
265,🤡🤡🤡🤡🤡🤡🤡🤡🤡,2022-10-12 11:57:11+00:00,"Marina is SLAYIN'!!!!! 
#TeamMarinaSummers 
#DragRacePhilippines #DragRacePHfinale","['TeamMarinaSummers', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,11:57:11
266,🤟🏻🤪🤟🏻,2022-10-12 11:56:34+00:00,GRABE ung lip sync nya vs xilo i cant get overrrrrr #teammarinasummers,['teammarinasummers'],2022-10-12,11:56:34
267,Kat Harington,2022-10-12 11:56:32+00:00,Forever and always #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:56:32
268,kael,2022-10-12 11:56:24+00:00,My winner may not win but I am hella sure we aint seen the last of her #TeamMarinaSummers #DragRacePh,"['TeamMarinaSummers', 'DragRacePh']",2022-10-12,11:56:24
269,Kael ♌,2022-10-12 11:55:40+00:00,Can't say that I'm not disappointed with the result pero dasurv #DragRacePhilippines SOLID #TeamMarinaSummers 💙💛,"['DragRacePhilippines', 'TeamMarinaSummers']",2022-10-12,11:55:40
270,cloud-semi ia ☁️,2022-10-12 11:55:25+00:00,Deserveeeeee #DragRacePHfinale #TeamMarinaSummers,"['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,11:55:25
271,t r e s,2022-10-12 11:55:23+00:00,#TeamMarinaSummers she devoured that Call Me Mother lip synch,['TeamMarinaSummers'],2022-10-12,11:55:23
272,Jericko,2022-10-12 11:55:15+00:00,#DragRacePHfinale this is it! #TeamMarinaSummers,"['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,11:55:15
273,𝑎𝑙𝑖 ♡ #sleepyhead era,2022-10-12 11:54:41+00:00,awww :((( congrats ppn pero #TeamMarinaSummers  pa rin all the way ♡,['TeamMarinaSummers'],2022-10-12,11:54:41
274,AphroditeCzarlemagne,2022-10-12 11:54:38+00:00,@marinaxsummers #TeamMarinaSummers still 🥹🥹🥹💗💗💗💗 #DragRacePhilippines #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,11:54:38
275,Tæjay (Taylor’s Version),2022-10-12 11:54:05+00:00,#TeamMarinaSummers you did GREAT!! we will be waiting for you on VS The World or All Stars #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:54:05
276,Leif 🌟 | #REJECTMARCOSDUTERTE,2022-10-12 11:53:51+00:00,"Idc marina is the winner for me, that finale lipsync was art and cut deep into my heart #DragRacePHfinale #TeamMarinaSummers","['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,11:53:51
277,하이메ツ,2022-10-12 11:53:48+00:00,Congratulations my Queen. @marinaxsummers #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:53:48
278,✩,2022-10-12 11:53:23+00:00,i wanna hear marina summers’ speech too 🥹 #TeamMarina #TeamMarinaSummers,"['TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:53:23
279,L E N 🦉,2022-10-12 11:53:20+00:00,Deserve naman! But #TeamMarinaSummers ❤,['TeamMarinaSummers'],2022-10-12,11:53:20
280,Howelle,2022-10-12 11:52:57+00:00,Always and Forever #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:52:57
281,Kuyadaaaa,2022-10-12 11:52:53+00:00,"CONGRATTTSS @PreciousPaulaN  Desurrrrrbbbb!!!!!  
but Still #TeamMarinaSummers  parin!!!!

#DragRacePhilippines #DragRacePHfinale #DragRacePh","['TeamMarinaSummers', 'DragRacePhilippines']",2022-10-12,11:52:53
282,karlito,2022-10-12 11:52:38+00:00,MARINA SUMMERS 😭😭😭 #dragraceph #teammarina #teammarinasummers https://t.co/AVc8GhDHWC,"['dragraceph', 'teammarina', 'teammarinasummers']",2022-10-12,11:52:38
283,summer ♡,2022-10-12 11:52:22+00:00,i have no words. #TeamMarinaSummers #DragRacePHfinale @marinaxsummers https://t.co/MhqLq1bMId,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,11:52:22
284,Aidnace Walsh Clark 💎🌟,2022-10-12 11:52:04+00:00,You are ment to win the world @marinaxsummers #DragRacePHfinale #DrageRaceVsTheWorld #TeamMarinaSummers,"['DragRacePHfinale', 'DrageRaceVsTheWorld', 'TeamMarinaSummers']",2022-10-12,11:52:04
285,Jah,2022-10-12 11:52:01+00:00,"I Love you both @marinaxsummers  &amp; @PreciousPaulaN  🤍🥺

#DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole","['DragRacePH', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:52:01
286,Mga Kalart ni Gabb,2022-10-12 11:51:51+00:00,Baddest btch in the game 🤟🤟 @marinaxsummers #TeamMarinaSummers #DragRacePhilippines #DragRacePHfinale https://t.co/wg9KtpHW83,"['TeamMarinaSummers', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,11:51:51
287,Von Erick Lorenzo,2022-10-12 11:50:55+00:00,Hands down sainyo #TeamMarinaSummers #TeamPreciousPaulaNicole #DragRacePH,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,11:50:55
288,aiman,2022-10-12 11:50:32+00:00,GOOOOOOOOOOOO BAD BITCH!!!!!!! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:50:32
289,philowmel,2022-10-12 11:50:15+00:00,"Congrats queen @PreciousPaulaN DESERVEEEE!🫶🏻
#DragRacePhilippines 
#DragRacePHfinale 
#TeamMarinaSummers 
#TeamPreciousPaulaNicole","['DragRacePhilippines', 'DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:50:15
290,🍂,2022-10-12 11:50:10+00:00,"I'm #TeamMarinaSummers but that lip sync, si @PreciousPaulaN talaga! Grabeee! Still, Congrats kay @marinaxsummers! ♥♥ labyu both",['TeamMarinaSummers'],2022-10-12,11:50:10
291,Jababy #TeamALAMMOYANMARINA 👨🏻‍⚕️✨,2022-10-12 11:49:50+00:00,SHE ATE. SHE SERVED. SHE VOGUED. SHE LIPSYNCED. PERIODT!!!!! @marinaxsummers truly THE FILIPINA WINNAH!!! #TEAMMARINASUMMERS 👑👑👑,['TEAMMARINASUMMERS'],2022-10-12,11:49:50
292,jero,2022-10-12 11:47:39+00:00,#TeamMarinaSummers forever my queen 👸🏻,['TeamMarinaSummers'],2022-10-12,11:47:39
293,summer ♡,2022-10-12 11:47:08+00:00,the best mother daughter duo EVER from any drag race franchise. 🖤 #teamxilhouete #TeamMarinaSummers #DragRacePH #DragRacePhilippines #dragrace  @marinaxsummers @xilhouete https://t.co/qOQEyP2XJ6,"['teamxilhouete', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:47:08
294,Mel / Bituin Jobs 🌈,2022-10-12 11:46:49+00:00,OMG! Marina demolished Xil. Im shook!!! ☀️☀️☀️ #TeamMarinaSummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,11:46:49
295,Maddy,2022-10-12 11:45:46+00:00,#TeamPreciousPaulaNicole &amp; #TeamMarinaSummers here!! 💖💖💖,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:45:46
296,Aidnace Walsh Clark 💎🌟,2022-10-12 11:44:33+00:00,That fuckin amazona look @marinaxsummers wore on that last lipsync is giving me warrior princess im ready to slay the stage feels!!!! #DragRacePH #TeamMarinaSummers,,2022-10-12,11:44:33
297,𝙥𝙖𝙪𝙡𝙤𝙞𝙣𝙢𝙖𝙣𝙞𝙡𝙖,2022-10-12 11:44:16+00:00,"TOUGH TWO QUEENS!
#DragRacePH #DragRacePHfinale 
#TeamMarinaSummers 
#TeamPreciousPaulaNicole https://t.co/63u53lR4ck","['DragRacePH', 'DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:44:16
298,frncsvstlll,2022-10-12 11:43:11+00:00,"MY TOP 2 ARE THE TOP 2 😭
#TeamMarinaSummers 
#TeamPreciousPaulaNicole 
#DragRacePH","['TeamMarinaSummers', 'TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,11:43:11
299,Beatrixx,2022-10-12 11:42:51+00:00,"LEZZGAURRRR OUR FILIPINA WINNER!!!
#TeamMarinaSummers #DragRacePH","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:42:51
300,NAMNAM,2022-10-12 11:42:23+00:00,#TeamMarinaSummers ALL THE WAY,['TeamMarinaSummers'],2022-10-12,11:42:23
301,𝗝𝗢𝗫,2022-10-12 11:41:54+00:00,PUTANGINA CROWN HER ALREADY JESUS CHRIIIST #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:41:54
302,ReINa Hasmin,2022-10-12 11:41:23+00:00,#TeamPreciousPaulaNicole and #TeamMarinaSummers slayed the finale runway. #DragRacePhilippines,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers', 'DragRacePhilippines']",2022-10-12,11:41:23
303,gray 🌙🌑,2022-10-12 11:40:09+00:00,#TeamMarinaSummers OUU SHE'S TAKING IT,['TeamMarinaSummers'],2022-10-12,11:40:09
304,Jeremiah 🌷,2022-10-12 11:39:49+00:00,Its #TeamPreciousPaulaNicole vs #TeamMarinaSummers #DragRacePH,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:39:49
305,t r e s,2022-10-12 11:39:41+00:00,mother and daughter ang laban in a while 🥰 #DragRacePH #TeamMarinaSummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:39:41
306,Jellyfish,2022-10-12 11:38:25+00:00,#TeamMarinaSummers all the way!! I'm rooting to you madam❣️,['TeamMarinaSummers'],2022-10-12,11:38:25
307,Justine,2022-10-12 11:36:30+00:00,Okayyy lets go #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:36:30
308,reinier ライナー,2022-10-12 11:36:00+00:00,YAAASS  ONE MORE TO GOOO 1/2 #TeamPreciousPaulaNicole #TeamMarinaSummers,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:36:00
309,ɥɔıɹǝ 🧸,2022-10-12 11:32:15+00:00,"“I got the body and the face. I got the beauty and the grace, and I am about to win this race.” 

PURRR 💅🏻 LET’S GUR OUR FILIPINA WINNUUUH!!!

#TeamMarinaSummers #DragRacePH",,2022-10-12,11:32:15
310,✩,2022-10-12 11:29:32+00:00,MARINA SUMMERS IN BLUE BALL GOWN 😭😭😭 WILL SHE MERMAIDING #TeamMarina #TeamMarinaSummers,"['TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:29:32
311,✩,2022-10-12 11:28:44+00:00,THIS IS ITTTTT THE LIPSYNCS #TeamMarina #TeamMarinaSummers,"['TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:28:44
312,𝙥𝙖𝙪𝙡𝙤𝙞𝙣𝙢𝙖𝙣𝙞𝙡𝙖,2022-10-12 11:28:40+00:00,"Precious Summer.
#DragRacePH 
#DragRacePHfinale 
#TeamPreciousPaulaNicole 
#TeamMarinaSummers","['DragRacePH', 'DragRacePHfinale', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:28:40
313,Aki Ko™,2022-10-12 11:25:37+00:00,Let's goooo #TeamMarinaSummers @marinaxsummers,['TeamMarinaSummers'],2022-10-12,11:25:37
314,r³n,2022-10-12 11:25:35+00:00,gago neck to neck ang #TeamMarinaSummers v.s #TeamPreciousPaulaNicole,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:25:35
315,karlito,2022-10-12 11:23:24+00:00,Marina Summers was robbed‼️😭 #TeamMarina #TeamMarinaSummers #MarinaSummers #DragRacePh,"['TeamMarina', 'TeamMarinaSummers', 'MarinaSummers', 'DragRacePh']",2022-10-12,11:23:24
316,Chaddy,2022-10-12 11:19:34+00:00,Even Marina has her signature foot work as she worked the runway. #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:19:34
317,Karl Cedrick Basco,2022-10-12 11:18:35+00:00,"SAN MARINA, PRAY FOR US! #TeamMarina #TeamMarinaSummers #DragRacePH","['TeamMarina', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:18:35
318,Jibril Dayao,2022-10-12 11:17:54+00:00,"Laugh trip!!! 👏👏👏😂🤣
SAN MARINA!! TUMBANG PRESO REALNESS!!  #DragRacePHfinale #TeamMarinaSummers #DragRacePH","['DragRacePHfinale', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:17:54
319,h🌸🌻 JOHNNY LOOKED INTO MY SOUL,2022-10-12 11:17:48+00:00,@Ten022796_ LETS GO #TeamMarinaSummers 💗,['TeamMarinaSummers'],2022-10-12,11:17:48
320,raducanu stan,2022-10-12 11:17:16+00:00,#TeamMarinaSummers LETS GET ITTTTTT,['TeamMarinaSummers'],2022-10-12,11:17:16
321,🦇,2022-10-12 11:17:01+00:00,#TeamMarinaSummers pretty please please 🥺 #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:17:01
322,john edward,2022-10-12 11:16:58+00:00,"Okay, here we go! Finale of Drag Race PH! #TeamMarinaSummers ✌🏻",['TeamMarinaSummers'],2022-10-12,11:16:58
323,troy,2022-10-12 11:16:54+00:00,"@marinaxsummers, the crown is yours! 👑 #TeamMarina #TeamMarinaSummers 🍍","['TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:16:54
324,jade,2022-10-12 11:16:39+00:00,#TeamMarinaSummers forever 👑,['TeamMarinaSummers'],2022-10-12,11:16:39
325,✩,2022-10-12 11:15:49+00:00,MARINA SUMMERS #TeamMarina #TeamMarinaSummers,"['TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:15:49
326,Jababy #TeamALAMMOYANMARINA 👨🏻‍⚕️✨,2022-10-12 11:14:20+00:00,UGHHHHHH LETS GO TEAM MARINAAAAAAAA 👑 #TeamMarinaSummers @marinaxsummers  #DragRacePH #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,11:14:20
327,ˏˋ lucas ˎˊ˗,2022-10-12 11:12:52+00:00,2 of my original top 3 made it to the finale! i'm #TeamMarinaSummers and #TeamPreciousPaulaNicole but here's how viñas can still win hold on gimme a sec https://t.co/9q4qNgrRG3,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,11:12:52
328,niczon,2022-10-12 11:09:43+00:00,"omg season 1 queens 🥹
#TeamMarinaSummers #DragRacePH","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:09:43
329,Jibril Dayao,2022-10-12 11:09:05+00:00,"GOOOOOO MARINA SUMMERS! THIS IS IT!!!!
FINALE NA NGA!!! 
#TeamMarinaSummers  
#DragRacePHfinale","['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,11:09:05
330,JSM,2022-10-12 11:08:30+00:00,LETS GO #TeamMarinaSummers !!! #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:08:30
331,Ricardow 🦋,2022-10-12 11:07:43+00:00,WOOOOOHHH GRAND FINALE NAAAAA #DragRacePH #TeamMarinaSummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:07:43
332,nea,2022-10-12 11:07:23+00:00,the only answer is #TeamMarinaSummers and #TeamEvaLeQueen EVERYONE ELSE GO HOME. #DragRacePH,"['TeamMarinaSummers', 'TeamEvaLeQueen', 'DragRacePH']",2022-10-12,11:07:23
333,Sálem (ALAM MO YAN MARINA!),2022-10-12 11:05:02+00:00,Let's gooooo @marinaxsummers !!💗 #TeamMarinaSummers #DragRacePHfinale #DragRacePH,"['TeamMarinaSummers', 'DragRacePHfinale', 'DragRacePH']",2022-10-12,11:05:02
334,Homebody na extrovert 💗🎀,2022-10-12 11:04:35+00:00,"Racers start your engines! #DragRacePH 

Go #TeamMarinaSummers !!! https://t.co/TzQFQgf1RM","['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:04:35
335,Gino Summers ⛱️,2022-10-12 11:04:24+00:00,Watching #DragRacePH Finale! #TeamMarinaSummers @marinaxsummers https://t.co/zUvEa8k2mz,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:04:24
